,Strategy_1,Strategy_2,Strategy_3,Strategy_4,Strategy_5,Strategy_6,Strategy_7,Strategy_8,Strategy_9,Strategy_10
2020-08-29,-0.00791815442986393,-0.0032196995660570176,-0.018255935918345872,0.0910155669201798,0.0012827771900566572,0.00134643875767792,-0.007700146067921295,-0.008999306596411738,0.032798294999904595,0.003519676168588658
2020-08-30,1.358267239133168e-05,0.002962170343239926,0.001177546249668697,0.04235254427577066,-0.028031438870497753,0.0014507815808386408,0.0001442327426141434,0.006876808673329439,0.042733993472895124,0.03870640106229885
2020-08-31,-0.00493372638205185,-0.02493240849190864,-0.0010466658484965703,0.027449722945791684,0.05594515837644848,-0.0066374689284634455,0.0010635040642869116,0.0005968066374962828,-0.0032450532231560296,-0.027531014981873433
2020-09-01,-0.005270389071413667,-0.014226327215520841,0.00040275869878613553,0.043637258261174865,0.11427356438777904,-0.0021313850719663144,0.00311988123162445,0.004181889833242331,0.007854989549390259,-0.061917525214108586
2020-09-02,-0.0462801141898993,0.016494230513759447,0.007489465598226189,0.070861424688762,-0.1503836275842232,-0.005069895355762209,0.0036557222974600997,-0.00536458282140085,0.04746569777030671,-0.029022073589889386
2020-09-03,0.0385699469434936,0.015370782615725866,-0.00418375485087679,0.02577558401768923,0.022709887245541245,-0.01709551228823682,-0.0048279034438187835,0.006941017793791969,-0.03680382177147601,-0.006268613587049166
2020-09-04,0.036388557761104626,-0.005863438614012755,0.005787944657069747,0.07748074840216301,-0.020037224543506156,-0.0015551774227104695,-0.008753024318723084,-0.002441314030311533,-0.03012119905956433,0.06579725694105978
2020-09-05,-0.020400927776126086,0.03921069828250913,0.00713251444309333,0.04244294254599476,-0.055538376059202935,-0.00593799346816814,0.011439197743183882,-3.8335367366638105e-05,-0.009446275190103798,-0.03336775892570674
2020-09-06,-0.03999272983407541,-0.02311453845115475,-0.0013484412545771859,0.010828182850639332,-0.023300479564563856,0.00519197757640167,-0.0016801669874437508,-0.006507123348636885,0.0005688213477137113,0.03401562437265802
2020-09-07,0.019631946293582756,-0.0038997442030995894,-0.0008351951636331079,0.0651816794351023,0.014761369986067516,-0.0004520018656205991,0.01147737593429466,-0.0003347486836579375,0.02012221138950435,0.027217145222853296
2020-09-08,-0.013273639094391984,-0.0016167948627093896,0.007384242627906191,-0.07757251583044723,0.15356524159158816,0.010638012998820848,0.005034195890023064,-0.0006490196634538585,0.008892119124015774,0.03818999418557426
2020-09-09,0.00825859489962339,-0.0528617000029308,0.002572509465211106,-0.014997213667507153,0.008564573067688014,0.007962219882267049,0.027327952701323547,-0.00042680269575859787,-0.05428702147638298,0.06375432665131694
2020-09-10,-0.005579852514352855,0.0417505762723216,0.0035908848665021954,0.014302546636180177,-0.03038134037965687,0.00999405462375897,-0.0004590792143014085,0.0026925237137790953,0.033362253861005914,0.00484710883136168
2020-09-11,0.024746162532105598,0.010326640290801166,-0.02174402684066254,-0.02692318195968599,-0.09417521183156215,0.013083780731519588,-0.016041752227574306,0.000801729239342513,0.038002276305569876,0.0472994734853984
2020-09-12,0.024842474309680177,-0.017891787638155833,0.002585199352806714,-0.00046204409903248013,0.0659199406957076,0.0079325370431234,-0.0026538397600076613,0.005378913125475409,-0.027326730880035368,-0.03434659820839432
2020-09-13,-0.017767921353907527,0.04402346885714889,0.005765459110340411,-0.017357681373217287,-0.05614966063516591,-0.0006636061136497708,0.012616459488328671,-0.0018407909282569307,0.0176652403069835,0.04841442920105913
2020-09-14,-0.037500918661851665,0.01471324000344765,0.0006452023569681789,-0.017904532405498337,-0.005099606434892042,0.014531131105069851,0.019511775307433005,-0.004480079543571821,-0.017785245931143945,0.019634597944248957
2020-09-15,-0.043488151920052454,0.01159052280043929,0.005359083951093597,0.0999174217085502,0.06104694398464709,-0.008286265130171389,0.018008081843992024,0.00040446804189969184,-0.01127512309888234,-0.03871950345239607
2020-09-16,0.022311381373216154,-0.009139967964000923,0.021043759091802533,0.02696158611756826,0.008189648186746694,0.0006452751305383864,0.007189234003822943,0.0036418401815189183,-0.019334399550626057,-0.08445886823806159
2020-09-17,-0.03166577773352086,0.005124454480704356,0.0028536443342265026,0.003111825278332939,-0.02689829128785837,0.009596459517628046,0.0165372408328862,0.006723208864839127,0.04823308281705786,6.044494446348636e-05
2020-09-18,-0.011204490628960626,-0.027513606324587155,0.008653342779222268,0.051030852849620806,-0.009817589018894306,-0.0018749660960720787,-0.00929857016166838,0.004569607177819691,-0.024907890929501034,-0.002131960018507714
2020-09-19,-0.013889421153515241,0.018900521888496894,-0.00649995502715066,-0.003306811643588211,0.07586792147150682,0.008149499462374369,-0.0050122446998638725,-0.008327203338291634,-0.00030335141301751634,0.09365682164576611
2020-09-20,0.0024229811119136115,-0.004488766376864413,-0.006523417966884179,0.03598688863097769,0.0024291023350237334,-0.007034526008152094,-0.008610197608354266,0.0023852917903010792,0.017638072091789084,0.09511925851657436
2020-09-21,-0.05408839417539521,0.0056809639310924625,-0.0027998511153265095,0.01727855443368918,0.023413855824767866,-0.004404819579907136,0.00671397263044797,0.0078018588646061714,-0.024901965320988872,-0.03525497629247406
2020-09-22,0.009663357903814857,0.027041097243994117,-0.008196490994759295,0.061930076173555025,0.0378278773357362,0.006461774263683895,0.013825303248337369,0.0008128818317334012,-0.006508301463000785,0.04515490324039624
2020-09-23,0.01971673071502617,0.00869496221698116,0.0019239886158670435,-0.04469549572148641,-0.02276314835115889,0.008118892605186535,0.001203593437874594,-0.002080212500710132,-0.0019735552484289884,3.196995750507411e-05
2020-09-24,0.006652662611339842,0.008249348909265371,-0.007338306614168934,0.031800237520832705,0.030235129053733854,0.012971544902820535,0.005018217860600057,0.002045804263464796,0.05237171303665146,-0.0010987259142238573
2020-09-25,-0.00532658515095415,0.008529986096443672,0.0002500315626524003,0.009278741087777006,-0.018144732654773933,0.0002993297494733048,-0.0037180208017765465,-0.0020162099211054763,-0.03703623499164982,-0.04704438662027543
2020-09-26,0.006922004988063502,-0.011665432077906258,-0.012371434322307797,-0.035508418148248413,0.09470746584796003,0.0039822712172625785,-0.002800118226885214,0.003695565829520269,0.0015779134617854443,-0.005969835178101761
2020-09-27,0.015971390369203906,0.019720094388685376,-0.014522002912415807,0.04228970635539331,0.04414482028029092,0.007261926072814115,0.0021409073109851205,0.00043502764271191314,0.00830323720225206,0.019848416647065374
2020-09-28,-0.0791777826927995,0.03386718221608968,-0.004756617890008304,-0.025533148146530057,-0.13442703522935162,0.005674320582692667,0.016343031794038163,0.007465000649982515,-0.0062793209763750135,-0.0198458013583349
2020-09-29,0.06267736924752082,0.01817611320195862,-0.008670671237833232,0.061673346960894423,-0.012588315031590473,-0.012026214317497879,0.005672862527377488,0.0029975137424546553,0.04293529398555687,0.031755574386537644
2020-09-30,0.015702799680637793,0.020698176289297668,-0.004529311451382788,0.022958255294087758,0.09273396600380755,-0.0047008964970000275,0.0060873157728891705,-0.003119423432978318,0.0019806986296954155,0.009862187644920918
2020-10-01,-0.0155722574716106,-0.014545630378363768,-0.0041209475016781025,0.029341939407994694,-0.013029272286034198,0.015429500100967875,0.011686287281139645,0.003523156419417335,-0.011024600220535152,0.07518055450515262
2020-10-02,-0.0077286012556280325,-0.014355744457458516,-0.0015126246109277292,0.007816008588653051,-0.02980139379678375,-0.011439951342219097,0.0073783833121991976,0.005180058501155554,0.02690023835585523,0.03685129319761033
2020-10-03,0.018812253320475654,-0.0258175204858368,0.012454779876385054,0.03665849703655562,0.08349470250647585,0.007288803314609249,-0.0062571237464347385,-0.0023422792739738233,0.04026073321360284,0.023836321292883225
2020-10-04,0.0005168818289690044,0.02764506141656872,0.015690160244009682,-0.06029779103696934,-0.08261009420109887,-0.003255921262674242,0.01834675708210015,-0.0016289720124756527,-0.023220196914459697,0.011341231667312683
2020-10-05,-0.056920534033444825,-0.0020835973521473664,0.009253532593570585,0.007615472788247804,0.00920279149166416,0.011032095598180709,-0.0004131602327849984,-0.011025916368006037,0.02858237111730304,-0.010008559799473692
2020-10-06,0.06593478584077958,0.030996878849619717,-0.0015947445914503006,-0.016988778238143515,0.05121305364098559,-0.006781776086936343,0.0011117315073575999,0.005017029944827176,0.0238653182892351,0.043517905293070196
2020-10-07,0.0006837802830258217,-0.012638233653736015,0.01696951789522486,0.014893110758179014,0.07215421007736214,0.0014894463011270779,0.00017110695884784577,-0.002438771919748966,0.0013477489329575213,-0.01737413611264787
2020-10-08,0.03460518135147399,-0.00575017965657162,-0.013311111075924403,0.003349508267139689,-0.07866801356371542,-0.01926401888498568,0.006965616806150383,-0.010111747360163457,-0.021201350675341117,0.03518780723110724
2020-10-09,-0.016761495433531733,0.004908501743825154,-0.018233639390078542,0.026580225916049003,-0.09569696694842166,0.0005806364987375231,-0.0012359620293753797,-0.008343858500398451,0.029344727400960856,0.0035999039293346117
2020-10-10,0.05009131162737393,0.02142900137319023,0.004679725764786315,-0.024317100636674884,0.12356456008027028,0.011745427793405483,0.004609007282979954,-0.0006147507822275066,0.02239098192732839,0.011790930901827885
2020-10-11,0.012590310666768387,0.004215003915990135,0.001977935545903383,0.06937031605155616,-0.058273745634683086,-0.014008594002791062,0.018044084469506557,0.004303299852155533,-0.02543588248328909,0.085682816620637
2020-10-12,0.022265315034263523,0.007222495100154335,0.0006070811723137412,0.08605505090376582,-0.0031907529600812955,0.012857444344717476,-0.006972248596407767,5.4676905949879815e-05,-0.011964804524890044,0.03472777446331146
2020-10-13,-0.027357600984408644,0.003330551346112312,0.002325654693124914,-0.0022899196328962828,0.19849792014864354,-0.006150812419779357,-0.017699583386286726,0.0028588887956339086,0.055715172225202475,0.035998823060658096
2020-10-14,0.04033435869048102,0.006543754405519208,-0.014405602248048417,0.004475938496383174,-0.033219898615668,0.0004876147492405533,0.013665916493849533,-0.005007498133625356,-0.01659452725913667,-0.010575272596524403
2020-10-15,0.02469454493604365,-0.01932940035769489,-0.009566991705181415,0.015064517762822464,-0.17216516628615308,-0.026745833607708863,0.003525894864438258,-0.006206828135362401,-0.0583582842163891,0.00616039015065336
2020-10-16,0.043055386886949945,0.004618542019465572,0.01434034681364575,0.049243001263218164,0.2269442873940991,0.011786281312529078,0.00763391058931618,0.004928604033332356,-0.005681092833192515,0.013176698974250972
2020-10-17,-0.014842626789247367,-0.0007315798702293257,0.012281848991561439,0.07139153345312728,0.08500634699320678,-0.007756859169243153,0.007871895595725225,0.0029607222958740907,0.007998970774897644,-0.024171966197145987
2020-10-18,-0.010430813553823632,0.001863510382283054,-0.005218797261099033,-0.037203097678298026,0.032703266148602986,-0.004381093191951732,-0.0028620004334093284,0.0003474557502929609,0.024946305332045834,-0.03275638163377003
2020-10-19,0.07311750093051826,0.012846731118732978,0.021331569663490778,-0.01652879975450794,0.22617077428597432,-0.01178215699010041,0.0025984290966953654,0.006910463125088612,-0.00832018292073341,0.014930092071738007
2020-10-20,-0.027800474681646415,-0.010613562820177717,-0.008707963256371735,-0.032175464319974055,-0.002021260349427851,-0.008927694461542394,-0.016439293472591,-0.004255952290438653,0.06277501493922573,0.056765292069144574
2020-10-21,-7.849102034962474e-05,0.001309839451907404,-0.0037138160788324267,-0.033947340265359026,0.11967462893705104,0.012434278876345871,-0.00014345585643121134,-0.0016013316090368068,-0.010830795115131943,-0.04186217563632045
2020-10-22,0.03810674087808086,-0.0029472376554700724,0.004924320673299355,-0.05237536865609441,0.00499679823647264,-0.004090725984592255,0.0015139539736946069,0.005631856654063832,0.009644647143402112,0.01066889438459205
2020-10-23,0.006931749031445668,0.011346040099497252,-0.009949998949248836,0.017698122017599745,-0.018051569373395113,0.009950009387900052,-0.011059056617166827,0.009688971960990625,0.036886785295308616,-0.022529118541084366
2020-10-24,0.021488610392598806,0.01869541302031179,-0.002879305441918648,-0.035566276275742235,0.05460115704868097,-0.0007620336617922988,-0.006306500238363339,0.0005421279998326636,0.0062232229711388885,0.02425481125897139
2020-10-25,-0.007983470877886254,-0.016108505247473787,0.00026928834774525177,0.05761416834469202,0.07475102539603083,0.004460834685556485,-0.0006487073469572892,0.008897597038006648,-0.06843510371554781,0.018924420207742907
2020-10-26,0.015101676635425563,0.014718208622052312,-0.0019534640116680834,0.036791155071916444,0.10658938947854772,-0.004063101292887338,0.0037687237727250193,-0.002512553074716544,0.02524589933298153,-0.045651929565659076
2020-10-27,-0.03519580555205949,0.04431566640437669,0.010708407646082092,-0.03103983338596469,0.09956130077107725,0.005271640199638886,-0.0011840314416183973,0.0021487492406386324,0.011650436700104311,-0.04273408058975866
2020-10-28,0.05374392038854564,-0.0264231385166525,0.007928067967811248,-0.03105730161972953,-0.035897657988204046,0.02688569585640981,0.014431325864365328,-0.000369117915084067,-0.016532862839061593,0.023333694756158867
2020-10-29,0.00045507864614290723,-0.01360343790630228,-0.008992973091284242,-0.016433454618943976,-0.002459169084003319,0.007528930147774489,0.00793870682384476,-0.007441242281951969,0.0384369302361639,0.011541831898860357
2020-10-30,-0.01640534611990551,-0.01461155199688342,-0.004815306444640257,0.05399879236076527,0.15902971224292248,0.00605839791895276,0.008642322196389532,0.0017898641752142892,0.03597809170142245,0.018678138878538388
2020-10-31,0.023991492460957428,-0.0025819544308658057,0.0038006668493521306,-0.024736257589955395,0.052706977544412004,-0.0037595083064634067,-0.017063747335670735,0.005163748465591957,-0.01211813127230513,0.028957477197736305
2020-11-01,-0.009821593621656598,0.03545698171908002,0.0013306895600348277,-0.04727423837261636,0.011803119641596513,0.011109087396597071,-0.0034977670867549705,-0.00024133511970606664,-0.04029697757739599,0.030746143550311317
2020-11-02,-0.036027754142082605,0.003267053526943532,-0.005877495403193005,0.0032701640160631407,0.11179432955015818,0.014592009708924977,0.002524528853956547,0.00014772437371774513,-0.050251545846049,0.09544439977847118
2020-11-03,-0.036401525173926655,-0.010893871905744527,0.006247536722752913,0.01806864804004764,0.11601286399269886,-0.016020899666109863,-0.003276076534247889,0.0074646365846466,-0.001689881805382187,0.02099611769351153
2020-11-04,0.024813194580703975,0.015436070086111447,0.010198851165343834,-0.01800401197789837,0.10719829757321621,-0.012803322297834447,0.002786809866269235,-0.005748567851002081,-0.013769711622395445,0.0070864052620141366
2020-11-05,-0.000787203144388007,-0.008996090621416947,-0.004311186825850962,0.06168007823242467,-0.039694799049267565,0.02201776683209765,-0.005182431766326939,-0.006987941592136388,-0.0003441070245394579,-0.00709569606289463
2020-11-06,-1.104679005317459e-05,0.025468243240438705,0.009890596485823135,0.013415987314510571,-0.026782931111549006,0.005258991675344543,-0.007849970964354061,-0.0027701957229007636,-0.0765836234178169,0.06900385323288322
2020-11-07,0.03633231417928788,0.009105340804880215,-0.01421673802981331,0.020856322537120622,0.06417074888312092,0.002292002290299064,8.676436707659506e-06,-0.005483113930353981,0.0033927802966000555,0.046857232493925795
2020-11-08,-0.029804774262702307,0.030775587927405368,-0.01410499258510963,-0.0249436452344143,0.09938920211077734,0.006629625132005759,0.0013748715816557764,0.007231446382297934,-0.03392811882682792,-0.02008215938800527
2020-11-09,-0.017920332585944745,-0.010226884863060372,0.006999397639700475,0.0036094556491718826,-0.09160496473168374,0.011967647243543645,-0.0024328814289246237,0.0020484455876725958,-0.008055073315380416,-0.03648202623047772
2020-11-10,-0.007546394275438264,0.06361714224744061,-0.006345152073854781,-0.00047815849798290774,-0.032401881200521954,0.009008188507530136,8.95329359183101e-05,-0.0038204655208723937,0.07018838428343359,-0.037336632425827965
2020-11-11,0.00683054767951222,0.019491692500669146,-0.00796959687074178,-0.07452854401172998,-0.014375174949463141,-0.0012308326678466056,0.010173896161483753,-0.002572395817401284,0.0030191716577421387,0.0410746655527971
2020-11-12,0.002734856461282632,0.01609160305173401,-0.0006338807705048824,0.015068003004880141,0.08457976912941954,0.021636706641081846,0.00555244677046903,0.014805335953613791,0.03362937868180382,0.04629416860073813
2020-11-13,-0.004606615771697228,0.001976231047846716,-0.00477360491743074,-0.05781824623628128,-0.08264021144175226,0.0011262350141449983,0.008663228787321172,-0.002550450230466891,0.015129733918393085,0.013066756208359068
2020-11-14,0.002151207937130578,-0.011511942382688548,0.0052706703801873684,0.003992502403574461,0.22039707428366995,-0.0077477379710725785,0.006546289013194468,-0.003310123337756531,0.025496700544897565,-0.07055865585466103
2020-11-15,0.0007808417112647598,-0.014355373552471809,-0.012553594449782489,-0.04658799893863837,0.011204324660291476,-0.004570793806175268,0.0016949148485217605,0.0020215358496443797,0.008276934154835108,-0.04871918522969954
2020-11-16,-0.017588131656553787,0.00028045347798821363,-0.0017151912435580808,0.07568777247333741,0.05360666498185396,-0.00032301950456299676,-0.0026724332907935686,0.0036912622983724854,-0.0003820040144604511,0.019611157403448373
2020-11-17,-0.020389789656622317,-0.012945395709862594,0.033609659695458836,0.016419179553202972,0.18238920029939176,-0.002792249852036208,0.018940955899973074,0.0016084091928723616,0.0365741472362551,0.0036277503743012904
2020-11-18,0.012235490731718184,0.008653514244968404,0.003099510128207583,0.03514751648593209,0.05433376784888658,-0.000877937061962787,0.0020449727444451955,-0.00404312933236693,-0.03485043214100858,0.008027414893836604
2020-11-19,-0.022727452489865838,-0.013521948636946404,-0.017135232182970854,0.03716528458658359,0.06441132301068422,0.004154661502200849,0.008555812801053015,-0.005295935350319473,-0.014997411407217078,-0.0032193685008946897
2020-11-20,-0.030720657775725604,0.015421654016780167,0.007998204294582222,-0.041357104405320165,-0.00975341236510923,-0.031839154476266576,-0.005381900606247311,0.0034807027662414254,0.019057058676118406,-0.014971306562981321
2020-11-21,-0.005368767533770798,0.022122434082493928,0.007493844654591697,-0.07486273102361882,0.04202379069755091,-0.006786932527232613,-0.013382494182531712,0.00022904906988727348,0.009109486516945077,0.016863925795396743
2020-11-22,-0.0007300104849144763,-0.011116810148045678,0.015837810348694022,-0.0065352353495527265,-0.0799589544964169,0.010503447080453289,-0.0113751869272302,-0.007707164851193096,0.06539587840863903,-0.002100573973115971
2020-11-23,0.07170170491894629,0.02685372135509387,0.00348349243401486,0.03640024115152285,-0.0015637055646145776,0.0066300130136928105,-0.0022531393638527087,0.0063550049666703644,0.006104544882299554,-0.0631540480340074
2020-11-24,-0.01714100827568701,-0.0017588387150436532,-0.004535414440345464,0.008186207905206709,0.007529653536538519,-0.005806540653541923,-0.01092500843177286,0.004376645052552468,0.002406336941301073,-0.016911163765342435
2020-11-25,0.03229782174908484,0.026105757721764503,0.016088339839624745,0.03249012864769817,-0.07463767764138185,-0.005245033904425045,0.00877970993692009,-0.0007047710805281762,0.014618353462604762,0.01687783436988007
2020-11-26,0.026415650026138954,0.01176332694582475,0.009120612274258531,0.037782140055357294,0.0850840051540963,0.012404959380936963,-0.003238820054704032,-0.0008013196133843778,-0.04081844967270801,-0.01035244785669974
2020-11-27,-0.03166834865611208,0.025446566433141846,-0.016007160407859218,-0.04723389853572205,0.04076654234972138,-0.0014772894321806252,-0.0038016893051825693,0.001657298941962519,0.049080789192426796,0.03209942189902566
2020-11-28,0.02719758932207799,-0.01694039591059365,0.009475989417792678,0.015068930330145607,-0.14423476438125282,-0.004302052748979336,0.01708965361361841,-0.0029350462169513503,-0.005346940168305364,0.07314955122359597
2020-11-29,-0.031516419205799534,0.0008641202644154976,-0.00032897001048777,0.0738266119770368,0.06776185070163233,0.01955714404298355,-0.002646569807964057,-0.006241562300799634,0.023446503524378038,-0.04921077625285067
2020-11-30,-0.07577516713990222,0.03202858521181871,0.013106452803141249,-0.014968630328603169,-0.06941928358323278,-0.0026987212667207213,-0.0036548213138920533,0.0021125887832939617,-0.020380900771310925,0.13340517550473543
2020-12-01,0.022189585730781423,-0.009360736953631578,-0.0017333881293646759,-0.06601752440083297,0.051207106131985314,0.00784246816180101,0.027643797113835144,-0.006695432856066278,-0.03679662267474247,-0.01396490229382888
2020-12-02,-0.048676717503131586,-0.0377440245136159,0.009861460698232878,-0.0031166593619161775,-0.059472967404116325,0.0005432970294153036,0.005154123537704851,0.0024536340164453105,0.0017995191954443272,-0.001083816551840473
2020-12-03,0.017528033854177442,-0.03585178362952911,0.003941686956582282,-0.011263405240211525,-0.023998122806981388,0.0015078664982703556,0.0019990858510794468,-0.0067060373442546905,-0.002782555049927236,0.028752218801557813
2020-12-04,-0.016520326932116497,-0.04712881305352122,0.007862040977207661,0.019643335791653498,0.0381977936201395,-0.008472255560382363,-0.0033547508470462705,3.953848535978252e-06,0.02021228380353708,-0.05063892474417112
2020-12-05,0.05378652388569616,-0.03928327843833652,0.0017961270822792036,-0.026234221713219853,0.15983628330468255,-0.007269874183593647,0.013515841067217848,-0.0001782226927759279,-0.01137807875248516,0.008871989689117926
2020-12-06,0.03605528197948027,-0.005232783263769651,-0.002144085975292956,0.008175087056002629,-0.11618139590355853,0.013580736066764552,0.012863189428396836,0.009413146298205277,0.07856415142240314,0.0059313137527530905
2020-12-07,-0.00960157411554163,0.028570561656834435,0.0026731341235202177,-0.07260961638628281,-0.02296761188322278,-0.010388902582429322,-0.02297641025825386,-0.004821916547919598,0.008407289207552276,-0.01594927840594588
2020-12-08,-0.01663512833086047,-0.005844585590263456,0.008317989237843664,0.03488871800797359,-0.022568872517164964,0.0037736011743265165,0.0007390483965476792,-0.0065747290937866,-0.0303143987362151,0.016836252018902726
2020-12-09,-0.03242232209282361,0.009470547072028643,0.006175927305262639,0.06054032900731985,0.0921970469403862,-0.010944459644165343,0.003749073321417252,-0.002730886528864076,0.0022409247564307505,-0.021706552920534604
2020-12-10,-0.00922767896877774,0.0008001701967278638,0.018151762685116375,0.05042571648504603,-0.014858000215652433,-0.0014043683490700307,0.006711792361430043,-0.005118662132270359,0.045639828273686206,0.006907485615199073
2020-12-11,-0.004410664855535273,0.003170978908720494,0.006256062110933309,-0.04803254804497286,0.03807065732634521,0.0006279173418422595,-0.011703271951611978,-0.0024488123304113206,0.008536815194550615,-0.058233520049629985
2020-12-12,-0.006940806331750562,-0.00036397679489431943,0.008353637577374614,0.01617186615564614,0.1113408056616273,-0.015296783988972457,0.0008223182759017104,0.0026040048938732133,-0.025257565554257108,0.027973875614834283
2020-12-13,0.00870111565817092,-0.00048360688615981407,0.023022292674525692,-0.09943895717086873,0.06603743009053277,0.012348633753477663,0.018275282974529662,0.004359887145011751,-0.011683303744258473,0.042273238867066305
2020-12-14,0.02135564493186635,0.012223281999540349,0.002661264168345027,0.014911507262317148,-0.02853447867250031,-0.0008379943152030682,0.012546381380539415,0.008797806379835394,0.026897785505623634,0.07692186029406006
2020-12-15,0.01448963370979522,-0.020519653428826307,0.007355583505835699,0.002747393983877293,-0.02984449923323362,0.013147377284041539,-0.008780021824504823,-0.0031833708578988358,0.04830639789441232,-0.02375682922129969
2020-12-16,-0.01892431771719329,0.023202543546694487,-0.0040314079215799156,-0.029852798556013107,-0.016523030504341046,-0.008342785949904112,0.004461091712114101,0.013692694010002488,-0.018839464874751913,0.029558554238835525
2020-12-17,-0.03913374421404735,0.021400358664955262,0.002419576291969933,0.017032808147440483,0.017228836061699462,0.010118624130029945,-0.006143307290392891,0.010410926652422747,0.046813504802472636,-0.005729544773631772
2020-12-18,0.04493595544307413,-0.0009011468175180236,0.018419146374719468,0.009830512925281294,-0.06374469045292518,0.02434240095099921,0.009486766525179402,-0.0005176340002513431,-0.0185836282986485,0.0424273713881677
2020-12-19,-0.016683475536498127,0.01910786848464363,0.005116977066622208,0.037882599896839765,0.0004843732444280882,0.003165319556753217,-0.027845762998249535,-0.010957099895474028,0.06507901417342055,-0.05653413077853576
2020-12-20,-0.015568807998050573,-0.011026888525143538,0.016511698997815162,0.009455798348384517,0.05094660767383237,-0.005470684773540814,0.010319460719792988,8.443847057695939e-05,-0.0034546909885013882,-0.020380031986487003
2020-12-21,-0.011635679369033324,-0.0077444604775067675,-0.008649278800787134,0.013225945450254808,-0.03258543340971601,0.0057870605481716055,0.003962688693932272,0.0008625384181751479,-0.03369879495947688,0.0018565039821693478
2020-12-22,-0.05129208650469945,0.006125277005401665,-0.012008454548115612,-0.063077529176081,-0.03337865534204221,0.0024082715272159636,0.01194833237687957,-0.010996244389546012,-0.004527881926249191,0.06884828949656578
2020-12-23,-0.0103392201212146,-0.0008044205016972299,0.005075255266972611,-0.03559030328465378,0.027629053316173487,-0.0010999860102176092,-0.010283284004059264,0.0008691592878747088,0.0024521999370264867,-0.062411462645422223
2020-12-24,-0.010389674420238429,-0.005974760653432456,-0.011696386726262683,-0.01165647854183352,0.06872829259840778,-0.0002050664401555156,-0.0010910191068300528,-0.0005007713141335802,0.026239124308831397,0.034035594311850416
2020-12-25,0.022610748950305376,-0.010448960775731927,0.028703372447996943,0.015389558576956095,-0.10236980522916228,-0.004788257825218013,-0.009429578547065968,-0.0034285564222484434,0.0356344283656419,0.0032341566774311127
2020-12-26,0.02495371447322008,-0.008149894435720867,0.01448450298019977,0.004779542736493281,-0.07406006043093621,0.0052386759329166345,0.006388090112570306,0.0036331459891523576,0.020974510089258373,0.01971812362928285
2020-12-27,0.004113126672588081,0.021783374883929753,-0.010457265530543505,0.05753116249153609,0.10740137068062554,-0.00287331363349994,0.003779525504999464,0.005526741900636168,-0.025715608415288096,-0.016773474319937372
2020-12-28,0.031955451223429104,-0.03586646811336706,0.0003283122564962,-0.025455571651318024,0.002791826789902094,-0.007568681483200289,0.02094695553009748,-0.001930886125328469,0.006174553998318158,-0.055013258046628065
2020-12-29,0.01419894951403786,0.01004988728738666,-0.0037661093028503465,-0.003387122571291478,-0.08337372925965078,0.009153138930730876,0.009261428532086167,0.0016473988027298895,-0.0071812248347420254,0.056033640178079304
2020-12-30,0.003529536651923357,-0.001728739036259734,0.006160217490677626,0.013927824317397343,0.014171895865765683,-0.0006581601811883832,-0.020536822704476418,-0.0027739593353998293,0.007082889294755399,-0.03768183179453555
2020-12-31,0.00882784504894669,0.017556269999992977,0.0014215273735809987,-0.003102409336934714,0.13114286285643148,0.027453534453939627,0.004897294013951741,-0.0034330276159430504,-0.008109778884652452,0.011108520906306426
2021-01-01,-0.00171960480744198,0.013301472272787312,0.01131887357892312,0.02234531383119117,-0.04484567786997326,-0.0014946987656467687,0.002971140482642919,0.0008974836028499727,-0.01933518506070819,-0.03670832182505462
2021-01-02,-0.007845485421003509,-0.05265068935305845,0.016683321327196493,-0.01496969884017052,-0.07229259626871261,-0.006173378949371145,0.012007026307117067,0.0031171077953481554,0.0814265534686448,0.015719292908961402
2021-01-03,-0.004032006106818992,0.014692932209548523,-0.00021320942731292052,0.054711980680575395,-0.015509182484876139,-0.004494973323633916,0.008610601854699515,-0.002316464293606709,-0.006992537995927684,0.05230544113540318
2021-01-04,-0.029840339944100205,0.00948548486896842,-0.009731556214427839,-0.00618565493265122,0.13176751770065676,0.004710869505848619,-0.006025652271037178,-0.01056834880824209,-0.05111845421177838,0.01777482365047487
2021-01-05,0.012413251159488879,0.0034372567325310485,0.007626690781293579,0.04405808146036384,-0.048147218160597624,-0.005973458057904679,-0.0012467124219314799,0.0034289242134210585,-0.00945448962655316,-0.01989187569901524
2021-01-06,-0.02579370832788742,-0.0063734763255578275,0.0003548494270654444,0.003939382147961,0.046692225145022886,-0.011633011631661236,0.012901450275622324,-0.007482789066340688,0.03776707835551438,-0.00015550671619334738
2021-01-07,0.029248937922209093,0.020065624439112445,0.013448553760006088,0.05720328212147514,0.08463909158905866,0.01739212334793982,-0.005768012033573546,0.0011099931161689853,0.017900823292235336,0.01929909730193381
2021-01-08,-0.0034837574048284655,-0.005260586194220643,0.00047882313199183605,-0.043934060379319295,0.053777747148403846,-0.011401446359099326,0.0032679716095747433,0.00939513115612218,-0.0222559537585412,-0.05340937854749623
2021-01-09,0.005484849449502722,0.03969435253299374,0.010297890458851083,0.023087914393616158,-0.023154354861765918,0.01613645767997689,-0.00862304637399134,0.0004158522734746876,0.03442332041722891,0.026585505481452807
